org_id,final_tsn,final_id,kingdom,subkingdom,infrakingdom,superphylum,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,subtribe,genus,subgenus,species,subspecies
hagenius_brevistylus,101735,hagenius_brevistylus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,odonata,anisoptera,,,gomphidae,,,,hagenius,,hagenius_brevistylus,
hagenius,101734,hagenius,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,odonata,anisoptera,,,gomphidae,,,,hagenius,,,
haliplus,111858,haliplus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,adephaga,,,haliplidae,,,,haliplus,,,
haploperla_brevis,103263,haploperla_brevis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,systellognatha,,,chloroperlidae,chloroperlinae,,,haploperla,,haploperla_brevis,
haploperla,103260,haploperla,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,systellognatha,,,chloroperlidae,chloroperlinae,,,haploperla,,,
harnischia_curtilamellata,129517,harnischia_curtilamellata,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,harnischia,,harnischia_curtilamellata,
harnischia,129516,harnischia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,harnischia,,,
hayesomyia_senata,128245,thienemannimyia_senata,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,tanypodinae,pentaneurini,,thienemannimyia,,thienemannimyia_senata,
hayesomyia,128236,thienemannimyia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,tanypodinae,pentaneurini,,thienemannimyia,,,
heleniella,128730,heleniella,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,heleniella,,,
helichus,114006,helichus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,dryopidae,,,,helichus,,,
helicopsyche_borealis,117020,helicopsyche_borealis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,sericostomatoidea,helicopsychidae,,,,helicopsyche,helicopsyche_(feropsyche),helicopsyche_borealis,
helicopsyche,117016,helicopsyche,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,sericostomatoidea,helicopsychidae,,,,helicopsyche,,,
helisoma_anceps,76600,helisoma_anceps,animalia,bilateria,protostomia,lophozoa,mollusca,,gastropoda,,,,basommatophora,,,,planorbidae,,,,helisoma,,helisoma_anceps,
helisoma_campanulatum,76658,planorbella_campanulata,animalia,bilateria,protostomia,lophozoa,mollusca,,gastropoda,,,,basommatophora,,,,planorbidae,,,,planorbella,,planorbella_campanulata,
helisoma,76599,helisoma,animalia,bilateria,protostomia,lophozoa,mollusca,,gastropoda,,,,basommatophora,,,,planorbidae,,,,helisoma,,,
helisoma_trivolvis,76671,planorbella_trivolvis,animalia,bilateria,protostomia,lophozoa,mollusca,,gastropoda,,,,basommatophora,,,,planorbidae,,,,planorbella,,planorbella_trivolvis,
helius,119690,helius,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,tipulomorpha,,tipulidae,limoniinae,limoniini,,helius,,,
helobdella_elongata,204822,gloiobdella_elongata,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,lumbriculata,,,hirudinida,rhynchobdellida,,,glossiphoniidae,haementeriinae,,,gloiobdella,,gloiobdella_elongata,
helobdella,69396,helobdella,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,lumbriculata,,,hirudinida,rhynchobdellida,,,glossiphoniidae,haementeriinae,,,helobdella,,,
helobdella_stagnalis,69398,helobdella_stagnalis,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,lumbriculata,,,hirudinida,rhynchobdellida,,,glossiphoniidae,haementeriinae,,,helobdella,,helobdella_stagnalis,
helobdella_triserialis,69399,helobdella_triserialis,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,lumbriculata,,,hirudinida,rhynchobdellida,,,glossiphoniidae,haementeriinae,,,helobdella,,helobdella_triserialis,
helochares,113150,helochares,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,staphyliniformia,hydrophiloidea,hydrophilidae,hydrophilinae,hydrophilini,,helochares,,,
helopelopia_cornuticaudata,128136,conchapelopia_cornuticaudata,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,tanypodinae,pentaneurini,,conchapelopia,,conchapelopia_cornuticaudata,
helopelopia,128130,conchapelopia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,tanypodinae,pentaneurini,,conchapelopia,,,
helophorus,113106,helophorus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,staphyliniformia,hydrophiloidea,helophoridae,,,,helophorus,,,
helopicus,103084,helopicus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,systellognatha,,,perlodidae,perlodinae,perlodini,,helopicus,,,
helopicus_subvarians,103085,helopicus_subvarians,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,systellognatha,,,perlodidae,perlodinae,perlodini,,helopicus,,helopicus_subvarians,
hemerodromia,136327,hemerodromia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,brachycera,muscomorpha,,empididae,hemerodromiinae,hemerodromiini,,hemerodromia,,,
heptagenia_culacantha,100623,heptagenia_culacantha,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,pisciforma,,heptagenioidea,heptageniidae,,,,heptagenia,,heptagenia_culacantha,
heptagenia_flavescens,100610,heptagenia_flavescens,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,pisciforma,,heptagenioidea,heptageniidae,,,,heptagenia,,heptagenia_flavescens,
heptagenia_marginalis,100616,heptagenia_marginalis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,pisciforma,,heptagenioidea,heptageniidae,,,,heptagenia,,heptagenia_marginalis,
heptagenia_pulla,100619,heptagenia_pulla,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,pisciforma,,heptagenioidea,heptageniidae,,,,heptagenia,,heptagenia_pulla,
heptagenia,100602,heptagenia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,pisciforma,,heptagenioidea,heptageniidae,,,,heptagenia,,,
hesperoconopa,120732,hesperoconopa,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,tipulomorpha,,tipulidae,limoniinae,eriopterini,,hesperoconopa,,,
hesperocorixa,103444,hesperocorixa,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,paraneoptera,hemiptera,heteroptera,nepomorpha,corixoidea,corixidae,corixinae,,,hesperocorixa,,,
hesperophylax_designatus,116008,hesperophylax_designatus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,limnephiloidea,limnephilidae,limnephilinae,limnephilini,,hesperophylax,,hesperophylax_designatus,
hesperophylax,116001,hesperophylax,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,limnephiloidea,limnephilidae,limnephilinae,limnephilini,,hesperophylax,,,
hetaerina,102048,hetaerina,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,odonata,zygoptera,,,calopterygidae,,,,hetaerina,,,
heterocloeon_anoka,776948,iswaeon_anoka,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,pisciforma,,,baetidae,,,,iswaeon,,iswaeon_anoka,
heterocloeon_curiosum,100796,heterocloeon_curiosum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,pisciforma,,,baetidae,,,,heterocloeon,,heterocloeon_curiosum,
heterocloeon,100794,heterocloeon,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,pisciforma,,,baetidae,,,,heterocloeon,,,
heteroplectron_americanum,553090,heteroplectron_americanum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,leptoceroidea,calamoceratidae,calamoceratinae,,,heteroplectron,,heteroplectron_americanum,
heteroplectron,116537,heteroplectron,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,leptoceroidea,calamoceratidae,calamoceratinae,,,heteroplectron,,,
heterotrissocladius_marcidus,128744,heterotrissocladius_marcidus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,heterotrissocladius,,heterotrissocladius_marcidus,
heterotrissocladius,128737,heterotrissocladius,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,heterotrissocladius,,,
hexagenia,101537,hexagenia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,furcatergalia,scapphodonta,ephemeroidea,ephemeridae,,,,hexagenia,,,
hexatoma,120094,hexatoma,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,tipulomorpha,,tipulidae,limoniinae,hexatomini,,hexatoma,,,
homoplectra,115618,homoplectra,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydropsychoidea,hydropsychidae,diplectroninae,,,homoplectra,,,
hudsonimyia_karelena,128168,hudsonimyia_karelena,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,tanypodinae,pentaneurini,,hudsonimyia,,hudsonimyia_karelena,
hudsonimyia_parrishi,128169,hudsonimyia_parrishi,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,tanypodinae,pentaneurini,,hudsonimyia,,hudsonimyia_parrishi,
hudsonimyia,128167,hudsonimyia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,tanypodinae,pentaneurini,,hudsonimyia,,,
hyalella_azteca,94026,hyalella_azteca,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,,peracarida,amphipoda,gammaridea,,,hyalellidae,,,,hyalella,,hyalella_azteca,
hyalella,94025,hyalella,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,,peracarida,amphipoda,gammaridea,,,hyalellidae,,,,hyalella,,,
hybomitra,131321,hybomitra,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,brachycera,tabanomorpha,,tabanidae,tabaninae,tabanini,,hybomitra,,,
hydatophylax,115995,hydatophylax,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,limnephiloidea,limnephilidae,limnephilinae,stenophylacini,,hydatophylax,,,
hydra,50845,hydra,animalia,radiata,,,cnidaria,medusozoa,hydrozoa,hydroidolina,,,anthoathecatae,capitata,,,hydridae,,,,hydra,,,
hydraena,112757,hydraena,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,staphyliniformia,staphylinoidea,hydraenidae,hydraeninae,hydraenini,,hydraena,,,
hydrellia,147117,hydrellia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,brachycera,muscomorpha,,ephydridae,hydrelliinae,hydrelliini,,hydrellia,,,
hydrobaenus_pilipes,128764,hydrobaenus_pilipes,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,hydrobaenus,,hydrobaenus_pilipes,
hydrobaenus,128750,hydrobaenus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,hydrobaenus,,,
hydrobius,113196,hydrobius,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,staphyliniformia,hydrophiloidea,hydrophilidae,hydrophilinae,hydrophilini,,hydrobius,,,
hydrocanthus,112623,hydrocanthus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,adephaga,,,noteridae,noterinae,,,hydrocanthus,,,
hydrochara,113190,hydrochara,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,staphyliniformia,hydrophiloidea,hydrophilidae,hydrophilinae,hydrophilini,,hydrochara,,,
hydrochus,113166,hydrochus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,staphyliniformia,hydrophiloidea,hydrochidae,,,,hydrochus,,,
hydroporus,112390,hydroporus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,adephaga,,,dytiscidae,hydroporinae,hydroporini,,hydroporus,,,
hydropsyche_betteni,115454,hydropsyche_betteni,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydropsychoidea,hydropsychidae,hydropsychinae,,,hydropsyche,hydropsyche_(hydropsyche),hydropsyche_betteni,
hydropsyche_bidens,115458,hydropsyche_bidens,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydropsychoidea,hydropsychidae,hydropsychinae,,,hydropsyche,hydropsyche_(hydropsyche),hydropsyche_bidens,
hydropsyche_dicantha,115465,hydropsyche_dicantha,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydropsychoidea,hydropsychidae,hydropsychinae,,,hydropsyche,hydropsyche_(hydropsyche),hydropsyche_dicantha,
hydropsyche_leonardi,115472,hydropsyche_leonardi,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydropsychoidea,hydropsychidae,hydropsychinae,,,hydropsyche,hydropsyche_(hydropsyche),hydropsyche_leonardi,
hydropsyche_depravata,115464,hydropsyche_depravata,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydropsychoidea,hydropsychidae,hydropsychinae,,,hydropsyche,hydropsyche_(hydropsyche),hydropsyche_depravata,
hydropsyche_orris,115485,hydropsyche_orris,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydropsychoidea,hydropsychidae,hydropsychinae,,,hydropsyche,hydropsyche_(hydropsyche),hydropsyche_orris,
hydropsyche_phalerata,115477,hydropsyche_phalerata,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydropsychoidea,hydropsychidae,hydropsychinae,,,hydropsyche,hydropsyche_(hydropsyche),hydropsyche_phalerata,
hydropsyche_recurvata,115571,ceratopsyche_alternans,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydropsychoidea,hydropsychidae,hydropsychinae,,,ceratopsyche,,ceratopsyche_alternans,
hydropsyche_scalaris,115480,hydropsyche_scalaris,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydropsychoidea,hydropsychidae,hydropsychinae,,,hydropsyche,hydropsyche_(hydropsyche),hydropsyche_scalaris,
hydropsyche_separata,115504,hydropsyche_confusa,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydropsychoidea,hydropsychidae,hydropsychinae,,,hydropsyche,hydropsyche_(hydropsyche),hydropsyche_confusa,
hydropsyche,115453,hydropsyche,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydropsychoidea,hydropsychidae,hydropsychinae,,,hydropsyche,,,
hydropsyche_valanis,115482,hydropsyche_valanis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydropsychoidea,hydropsychidae,hydropsychinae,,,hydropsyche,hydropsyche_(hydropsyche),hydropsyche_valanis,
hydropsyche_venularis,115484,hydropsyche_venularis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydropsychoidea,hydropsychidae,hydropsychinae,,,hydropsyche,hydropsyche_(hydropsyche),hydropsyche_venularis,
hydropsyche_walkeri,115592,ceratopsyche_walkeri,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydropsychoidea,hydropsychidae,hydropsychinae,,,ceratopsyche,,ceratopsyche_walkeri,
hydroptila_ajax,115643,hydroptila_ajax,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydroptiloidea,hydroptilidae,hydroptilinae,hydroptilini,,hydroptila,,hydroptila_ajax,
hydroptila_consimilis,115647,hydroptila_consimilis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydroptiloidea,hydroptilidae,hydroptilinae,hydroptilini,,hydroptila,,hydroptila_consimilis,
hydroptila_albicornis,115644,hydroptila_albicornis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydroptiloidea,hydroptilidae,hydroptilinae,hydroptilini,,hydroptila,,hydroptila_albicornis,
hydroptila_armata,115646,hydroptila_armata,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydroptiloidea,hydroptilidae,hydroptilinae,hydroptilini,,hydroptila,,hydroptila_armata,
hydroptila_hamata,115650,hydroptila_hamata,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydroptiloidea,hydroptilidae,hydroptilinae,hydroptilini,,hydroptila,,hydroptila_hamata,
hydroptila_waubesiana,115657,hydroptila_waubesiana,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydroptiloidea,hydroptilidae,hydroptilinae,hydroptilini,,hydroptila,,hydroptila_waubesiana,
hydroptila,115641,hydroptila,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydroptiloidea,hydroptilidae,hydroptilinae,hydroptilini,,hydroptila,,,
