NewID,DATE_bugs,GENSPECIES,INDIV
WBOT-01,7/7/2015,Rheotanytarsus sp.,2
WBOT-01,7/7/2015,Tanytarsus sp.,1
WBOT-01,7/7/2015,Cryptotendipes sp.,2
WBOT-01,7/7/2015,Thienemanniella sp.,1
WBOT-01,7/7/2015,Thienemannimyia gr. spp.,1
WBOT-01,7/7/2015,Chironomus sp.,2
WBOT-01,7/7/2015,Paralauterborniella nigrohalteralis,6
WBOT-01,7/7/2015,Parapoynx sp.,2
WBOT-01,7/7/2015,Undetermined Corixidae,5
WBOT-01,7/7/2015,Ferrissia sp.,2
WBOT-01,7/7/2015,Undetermined Planorbidae,2
WBOT-01,7/7/2015,Undetermined Physidae,58
WBOT-01,7/7/2015,Caecidotea sp.,34
WBOT-01,7/7/2015,Gammarus sp.,175
WBOT-01,7/7/2015,Limnodrilus sp.,1
WBOT-01,7/7/2015,Undet. Tubificidae w/o cap. setae,5
WBOT-01,7/7/2015,Undetermined Naididae,1
YANT-01,7/22/2015,Chauliodes sp.,1
YANT-01,7/22/2015,Undetermined Culicidae,6
YANT-01,7/22/2015,Undetermined Tabanidae,4
YANT-01,7/22/2015,Paratanytarsus sp.,3
YANT-01,7/22/2015,Paratendipes sp.,14
YANT-01,7/22/2015,Polypedilum illinoense,8
YANT-01,7/22/2015,Undetermined Tanypodinae,2
YANT-01,7/22/2015,Micropsectra/Tanytarsus Complex,9
YANT-01,7/22/2015,Aeshna sp.,1
YANT-01,7/22/2015,Undetermined Coenagrionidae,4
YANT-01,7/22/2015,Undetermined Corixidae,1
YANT-01,7/22/2015,Undetermined Planorbidae,47
YANT-01,7/22/2015,Undetermined Pisidiidae,9
YANT-01,7/22/2015,Undetermined Physidae,44
YANT-01,7/22/2015,Undetermined Lymnaeidae,71
YANT-01,7/22/2015,Crangonyx sp.,1
YANT-01,7/22/2015,Undetermined Lumbricina,3
YANT-01,7/22/2015,Undet. Tubificidae w/o cap. setae,1
YANT-01,7/22/2015,Nais sp.,1
YANT-01,7/22/2015,Ophidonais serpentina,5
YANT-01,7/22/2015,Undetermined Hirudinea,3
LGSS-T02,7/16/2015,Caenis sp.,11
LGSS-T02,7/16/2015,Stenonema sp.,3
LGSS-T02,7/16/2015,Undetermined Baetidae,1
LGSS-T02,7/16/2015,Isonychia sp.,1
LGSS-T02,7/16/2015,Tricorythodes sp.,1
LGSS-T02,7/16/2015,Eurylophella sp.,1
LGSS-T02,7/16/2015,Brachycercus sp.,1
LGSS-T02,7/16/2015,Procloeon sp.,2
LGSS-T02,7/16/2015,Pseudocloeon sp.,1
LGSS-T02,7/16/2015,Hydroptila sp.,1
LGSS-T02,7/16/2015,Lepidostoma sp.,5
LGSS-T02,7/16/2015,Oecetis sp.,1
LGSS-T02,7/16/2015,Dubiraphia sp.,2
LGSS-T02,7/16/2015,Promoresia tardella,1
LGSS-T02,7/16/2015,Ancyronyx variegatus,1
LGSS-T02,7/16/2015,Dubiraphia vittata,1
LGSS-T02,7/16/2015,Helichus sp.,1
LGSS-T02,7/16/2015,Macronychus glabratus,1
LGSS-T02,7/16/2015,Nigronia serricornis,1
LGSS-T02,7/16/2015,Simulium sp.,1
LGSS-T02,7/16/2015,Tipula sp.,3
LGSS-T02,7/16/2015,Undetermined Ceratopogonidae,1
LGSS-T02,7/16/2015,Parametriocnemus sp.,4
LGSS-T02,7/16/2015,Polypedilum aviceps,11
LGSS-T02,7/16/2015,Polypedilum flavum,9
LGSS-T02,7/16/2015,Micropsectra sp.,13
LGSS-T02,7/16/2015,Rheotanytarsus exiguus gr.,1
LGSS-T02,7/16/2015,Thienemanniella sp.,3
LGSS-T02,7/16/2015,Thienemannimyia gr. spp.,26
LGSS-T02,7/16/2015,Xylotopus sp.,1
LGSS-T02,7/16/2015,Ablabesmyia mallochi,1
LGSS-T02,7/16/2015,Polypedilum illinoense,4
LGSS-T02,7/16/2015,Zavrelia sp.,3
LGSS-T02,7/16/2015,Nanocladius sp.,1
LGSS-T02,7/16/2015,Cricotopus sp.,1
LGSS-T02,7/16/2015,Paratendipes sp.,1
LGSS-T02,7/16/2015,Calopteryx sp.,1
LGSS-T02,7/16/2015,Undetermined Gomphidae,2
LGSS-T02,7/16/2015,Boyeria sp.,2
LGSS-T02,7/16/2015,Undetermined Pisidiidae,2
LGSS-T02,7/16/2015,Hyalella azteca,1
LGSS-T02,7/16/2015,Caecidotea sp.,2
LGSS-T02,7/16/2015,Undetermined Cambaridae,1
LGSS-T01,7/3/2015,Undetermined Baetidae,1
LGSS-T01,7/3/2015,Undetermined Leuctridae,2
LGSS-T01,7/3/2015,Hydroptila sp.,1
LGSS-T01,7/3/2015,Limnephilus sp.,1
LGSS-T01,7/3/2015,Optioservus trivittatus,1
LGSS-T01,7/3/2015,Chelifera sp.,1
LGSS-T01,7/3/2015,Procladius sp.,1
LGSS-T01,7/3/2015,Microtendipes pedellus gr.,1
LGSS-T01,7/3/2015,Cricotopus bicinctus,20
LGSS-T01,7/3/2015,Cricotopus sp.,16
LGSS-T01,7/3/2015,Psectrocladius sp.,3
LGSS-T01,7/3/2015,Tanytarsus glabrescens gr.,4
LGSS-T01,7/3/2015,Tanytarsus guerlus gr.,16
LGSS-T01,7/3/2015,Paratendipes sp.,7
LGSS-T01,7/3/2015,Dicrotendipes sp.,1
LGSS-T01,7/3/2015,Stempellinella sp.,10
LGSS-T01,7/3/2015,Tvetenia bavarica gr.,1
LGSS-T01,7/3/2015,Micropsectra sp.,12
LGSS-T01,7/3/2015,Cricotopus tremulus gr.,1
LGSS-T01,7/3/2015,Limnophyes sp.,1
LGSS-T01,7/3/2015,Parakiefferiella sp.,4
LGSS-T01,7/3/2015,Rheotanytarsus exiguus gr.,2
LGSS-T01,7/3/2015,Synorthocladius sp.,1
LGSS-T01,7/3/2015,Thienemannimyia gr. spp.,1
LGSS-T01,7/3/2015,Chironomus sp.,2
LGSS-T01,7/3/2015,Thienemanniella xena,6
LGSS-T01,7/3/2015,Stictochironomus sp.,6
LGSS-T01,7/3/2015,Heterotrissocladius sp.,1
LGSS-T01,7/3/2015,Physella sp.,1
LGSS-T01,7/3/2015,Undetermined Hydrobiidae,1
LGSS-T01,7/3/2015,Undetermined Pisidiidae,61
LGSS-T01,7/3/2015,Hyalella azteca,1
LGSS-T01,7/3/2015,Crangonyx sp.,1
LGSS-T01,7/3/2015,Undetermined Turbellaria,2
LGSS-T01,7/3/2015,Undet. Tubificidae w/ cap. setae,6
LGSS-T01,7/3/2015,Undet. Tubificidae w/o cap. setae,3
LGSS-T01,7/3/2015,Undetermined Naididae,1
LGSS-T05,7/15/2015,Undetermined Baetidae,1
LGSS-T05,7/15/2015,Caenis sp.,3
LGSS-T05,7/15/2015,Phylocentropus sp.,1
LGSS-T05,7/15/2015,Undetermined Leptoceridae,1
LGSS-T05,7/15/2015,Undetermined Dytiscidae,1
LGSS-T05,7/15/2015,Dubiraphia sp.,3
LGSS-T05,7/15/2015,Gyrinus sp.,1
LGSS-T05,7/15/2015,Undetermined Culicidae,1
LGSS-T05,7/15/2015,Undetermined Tabanidae,1
LGSS-T05,7/15/2015,Undetermined Dixidae,1
LGSS-T05,7/15/2015,Undetermined Ceratopogonidae,2
LGSS-T05,7/15/2015,Stempellinella sp.,2
LGSS-T05,7/15/2015,Procladius sp.,11
LGSS-T05,7/15/2015,Tanytarsus sp.,8
LGSS-T05,7/15/2015,Tribelos/Endochironomus/Phaenopsectra Co,7
LGSS-T05,7/15/2015,Cryptotendipes sp.,1
LGSS-T05,7/15/2015,Ablabesmyia mallochi,7
LGSS-T05,7/15/2015,Polypedilum illinoense,6
LGSS-T05,7/15/2015,Undetermined Tanytarsini,2
LGSS-T05,7/15/2015,Ablabesmyia sp.,2
LGSS-T05,7/15/2015,Undetermined Orthocladiinae,1
LGSS-T05,7/15/2015,Lauterborniella agrayloides,1
LGSS-T05,7/15/2015,Corynoneura sp.,1
LGSS-T05,7/15/2015,Cladotanytarsus sp.,1
LGSS-T05,7/15/2015,Chironomus sp.,1
LGSS-T05,7/15/2015,Paramerina sp.,1
LGSS-T05,7/15/2015,Clinotanypus sp.,2
LGSS-T05,7/15/2015,Undetermined Coenagrionidae,8
LGSS-T05,7/15/2015,Undetermined Pisidiidae,7
LGSS-T05,7/15/2015,Undetermined Planorbidae,7
LGSS-T05,7/15/2015,Hyalella azteca,104
LGSS-T05,7/15/2015,Aulodrilus piqueti,5
LGSS-T05,7/15/2015,Undet. Tubificidae w/ cap. setae,14
LGSS-T05,7/15/2015,Undet. Tubificidae w/o cap. setae,3
LGSS-T05,7/15/2015,Undetermined Naididae,3
LGSS-T04,7/15/2015,Caenis sp.,2
LGSS-T04,7/15/2015,Haliplus sp.,2
LGSS-T04,7/15/2015,Undetermined Hydrophilidae,1
LGSS-T04,7/15/2015,Undetermined Culicidae,1
LGSS-T04,7/15/2015,Undetermined Tabanidae,1
LGSS-T04,7/15/2015,Nilothauma sp.,2
LGSS-T04,7/15/2015,Micropsectra sp.,8
LGSS-T04,7/15/2015,Chironomus sp.,178
LGSS-T04,7/15/2015,Stictochironomus sp.,12
LGSS-T04,7/15/2015,Cladopelma sp.,12
LGSS-T04,7/15/2015,Undetermined Tanytarsini,6
LGSS-T04,7/15/2015,Paratendipes sp.,6
LGSS-T04,7/15/2015,Parametriocnemus sp.,4
LGSS-T04,7/15/2015,Procladius sp.,2
LGSS-T04,7/15/2015,Dicrotendipes sp.,2
LGSS-T04,7/15/2015,Thienemannimyia gr. spp.,2
LGSS-T04,7/15/2015,Undetermined Libellulidae,1
LGSS-T04,7/15/2015,Undetermined Pisidiidae,2
LGSS-T04,7/15/2015,Hyalella azteca,7
LGSS-T04,7/15/2015,Undet. Tubificidae w/o cap. setae,1
LGSS-T04,7/15/2015,Undetermined Hirudinea,24
LGSS-T06,7/15/2015,Acerpenna sp.,1
LGSS-T06,7/15/2015,Caenis sp.,9
LGSS-T06,7/15/2015,Centroptilum sp.,1
LGSS-T06,7/15/2015,Oecetis sp.,4
LGSS-T06,7/15/2015,Dubiraphia sp.,25
LGSS-T06,7/15/2015,Peltodytes sp.,1
LGSS-T06,7/15/2015,Dubiraphia vittata,2
LGSS-T06,7/15/2015,Berosus sp.,1
LGSS-T06,7/15/2015,Undetermined Ceratopogonidae,2
LGSS-T06,7/15/2015,Undetermined Culicidae,1
LGSS-T06,7/15/2015,Hemerodromia sp.,3
LGSS-T06,7/15/2015,Tanytarsus sp.,61
LGSS-T06,7/15/2015,Paratanytarsus sp.,2
LGSS-T06,7/15/2015,Ablabesmyia mallochi,3
LGSS-T06,7/15/2015,Cladotanytarsus sp.,5
LGSS-T06,7/15/2015,Cryptotendipes sp.,5
LGSS-T06,7/15/2015,Cricotopus sp.,2
LGSS-T06,7/15/2015,Dicrotendipes sp.,10
LGSS-T06,7/15/2015,Procladius sp.,1
LGSS-T06,7/15/2015,Thienemannimyia gr. spp.,5
LGSS-T06,7/15/2015,Cladopelma sp.,2
LGSS-T06,7/15/2015,Zavrelimyia sp.,1
LGSS-T06,7/15/2015,Rheotanytarsus sp.,1
LGSS-T06,7/15/2015,Polypedilum illinoense,1
LGSS-T06,7/15/2015,Paralauterborniella nigrohalteralis,1
LGSS-T06,7/15/2015,Nilotanypus sp.,1
LGSS-T06,7/15/2015,Glyptotendipes sp.,1
LGSS-T06,7/15/2015,Cryptochironomus sp.,1
LGSS-T06,7/15/2015,Stempellinella sp.,1
LGSS-T06,7/15/2015,Undetermined Coenagrionidae,2
LGSS-T06,7/15/2015,Undetermined Gerridae,1
LGSS-T06,7/15/2015,Undetermined Pisidiidae,1
LGSS-T06,7/15/2015,Ferrissia sp.,1
LGSS-T06,7/15/2015,Caecidotea sp.,2
LGSS-T06,7/15/2015,Hyalella azteca,4
LGSS-T06,7/15/2015,Undetermined Turbellaria,3
LGSS-T06,7/15/2015,Undetermined Lumbriculidae,2
LGSS-T06,7/15/2015,Undetermined Enchytraeidae,2
LGSS-T06,7/15/2015,Aulodrilus piqueti,29
LGSS-T06,7/15/2015,Undet. Tubificidae w/ cap. setae,23
LGSS-T06,7/15/2015,Undet. Tubificidae w/o cap. setae,17
LGSS-T06,7/15/2015,Nais sp.,7
LGSS-T06,7/15/2015,Undetermined Naididae,5
LGSS-T06,7/15/2015,Undetermined Hirudinea,2
LGSS-T08,7/14/2015,Ephemera sp.,1
LGSS-T08,7/14/2015,Eurylophella sp.,1
LGSS-T08,7/14/2015,Undetermined Hydropsychidae,1
LGSS-T08,7/14/2015,Oligostomis sp.,2
LGSS-T08,7/14/2015,Gyrinus sp.,1
LGSS-T08,7/14/2015,Dubiraphia sp.,3
LGSS-T08,7/14/2015,Dubiraphia vittata,3
LGSS-T08,7/14/2015,Peltodytes sp.,2
LGSS-T08,7/14/2015,Hydroporous sp.,2
LGSS-T08,7/14/2015,Laccophilus sp.,1
LGSS-T08,7/14/2015,Undetermined Tabanidae,1
LGSS-T08,7/14/2015,Undetermined Culicidae,1
LGSS-T08,7/14/2015,Cladotanytarsus sp.,45
LGSS-T08,7/14/2015,Chironomus sp.,5
LGSS-T08,7/14/2015,Cryptotendipes sp.,2
LGSS-T08,7/14/2015,Microtendipes pedellus gr.,2
LGSS-T08,7/14/2015,Odontomesa fulva,2
LGSS-T08,7/14/2015,Paratanytarsus sp.,2
LGSS-T08,7/14/2015,Polypedilum flavum,2
LGSS-T08,7/14/2015,Polypedilum scalaenum gr.,2
LGSS-T08,7/14/2015,Brillia sp.,2
LGSS-T08,7/14/2015,Tribelos/Endochironomus/Phaenopsectra Co,2
LGSS-T08,7/14/2015,Paralauterborniella nigrohalteralis,5
LGSS-T08,7/14/2015,Cricotopus bicinctus,5
LGSS-T08,7/14/2015,Dicrotendipes sp.,5
LGSS-T08,7/14/2015,Paratendipes sp.,5
LGSS-T08,7/14/2015,Parakiefferiella sp.,8
LGSS-T08,7/14/2015,Tanytarsus sp.,32
LGSS-T08,7/14/2015,Cricotopus/Orthocladius Complex,18
LGSS-T08,7/14/2015,Thienemannimyia gr. spp.,2
LGSS-T08,7/14/2015,Rheotanytarsus sp.,5
LGSS-T08,7/14/2015,Undetermined Corixidae,11
LGSS-T08,7/14/2015,Calopteryx sp.,1
LGSS-T08,7/14/2015,Undetermined Gomphidae,4
LGSS-T08,7/14/2015,Boyeria sp.,1
LGSS-T08,7/14/2015,Undetermined Aeschnidae,1
LGSS-T08,7/14/2015,Undetermined Valvatidae,6
LGSS-T08,7/14/2015,Undetermined Pisidiidae,4
LGSS-T08,7/14/2015,Ferrissia sp.,4
LGSS-T08,7/14/2015,Undet. Tubificidae w/o cap. setae,1
LGSS-T10,6/18/2015,Procloeon sp.,3
LGSS-T10,6/18/2015,Callibaetis sp.,2
LGSS-T10,6/18/2015,Hydroptila sp.,1
LGSS-T10,6/18/2015,Oxyethira sp.,1
LGSS-T10,6/18/2015,Laccophilus sp.,1
LGSS-T10,6/18/2015,Tropisternus sp.,2
LGSS-T10,6/18/2015,Dubiraphia sp.,1
LGSS-T10,6/18/2015,Anacaena sp.,1
LGSS-T10,6/18/2015,Peltodytes sp.,12
LGSS-T10,6/18/2015,Macronychus glabratus,1
LGSS-T10,6/18/2015,Dubiraphia vittata,2
LGSS-T10,6/18/2015,Undetermined Dixidae,25
LGSS-T10,6/18/2015,Polypedilum sp.,3
LGSS-T10,6/18/2015,Undetermined Tanypodinae,2
LGSS-T10,6/18/2015,Psectrocladius sp.,2
LGSS-T10,6/18/2015,Dicrotendipes sp.,3
LGSS-T10,6/18/2015,Endochironomus subtendens,3
LGSS-T10,6/18/2015,Undetermined Tanytarsini,3
LGSS-T10,6/18/2015,Ablabesmyia mallochi,5
LGSS-T10,6/18/2015,Cricotopus/Orthocladius Complex,1
LGSS-T10,6/18/2015,Procladius sp.,1
LGSS-T10,6/18/2015,Thienemannimyia gr. spp.,2
LGSS-T10,6/18/2015,Leucorrhinia sp.,1
LGSS-T10,6/18/2015,Ischnura sp.,3
LGSS-T10,6/18/2015,Enallagma sp.,6
LGSS-T10,6/18/2015,Microvelia sp.,1
LGSS-T10,6/18/2015,Mesovelia sp.,1
LGSS-T10,6/18/2015,Merragata sp.,1
LGSS-T10,6/18/2015,Undetermined Corixidae,4
LGSS-T10,6/18/2015,Basiaeschna sp.,1
LGSS-T10,6/18/2015,Physella sp.,8
LGSS-T10,6/18/2015,Viviparus georgianus,4
LGSS-T10,6/18/2015,Helisoma trivolvis,3
LGSS-T10,6/18/2015,Undetermined Sphaeriidae,1
LGSS-T10,6/18/2015,Undetermined Ancylidae,1
LGSS-T10,6/18/2015,Undetermined Lymnaeidae,2
LGSS-T10,6/18/2015,Undetermined Cambaridae,4
LGSS-T10,6/18/2015,Caecidotea sp.,14
LGSS-T10,6/18/2015,Hyalella azteca,103
LGSS-T10,6/18/2015,Undetermined Nemertea,1
LGSS-T10,6/18/2015,Undet. Tubificidae w/o cap. setae,1
LGSS-T10,6/18/2015,Stylaria lacustris,1
LGSS-T09,8/15/2015,Stenelmis sp.,1
LGSS-T09,8/15/2015,Tropisternus sp.,1
LGSS-T09,8/15/2015,Undetermined Ceratopogonidae,1
LGSS-T09,8/15/2015,Undetermined Culicidae,1
LGSS-T09,8/15/2015,Undetermined Muscidae,2
LGSS-T09,8/15/2015,Tribelos/Endochironomus/Phaenopsectra Co,1
LGSS-T09,8/15/2015,Procladius sp.,8
LGSS-T09,8/15/2015,Polypedilum illinoense,7
LGSS-T09,8/15/2015,Chironomus sp.,6
LGSS-T09,8/15/2015,Cricotopus sp.,3
LGSS-T09,8/15/2015,Ablabesmyia mallochi,3
LGSS-T09,8/15/2015,Glyptotendipes sp.,2
LGSS-T09,8/15/2015,Thienemannimyia gr. spp.,1
LGSS-T09,8/15/2015,Rheotanytarsus sp.,1
LGSS-T09,8/15/2015,Dicrotendipes sp.,88
LGSS-T09,8/15/2015,Tanytarsus sp.,10
LGSS-T09,8/15/2015,Labrundinia sp.,2
LGSS-T09,8/15/2015,Undetermined Hebridae,8
LGSS-T09,8/15/2015,Ischnura sp.,28
LGSS-T09,8/15/2015,Undetermined Crysomelidae,1
LGSS-T09,8/15/2015,Undetermined Pisidiidae,1
LGSS-T09,8/15/2015,Physella sp.,1
LGSS-T09,8/15/2015,Caecidotea sp.,2
LGSS-T09,8/15/2015,Undetermined Turbellaria,2
LGSS-T09,8/15/2015,Quistadrilus multisetosus,1
LGSS-T09,8/15/2015,Aulodrilus piqueti,1
LGSS-T09,8/15/2015,Undet. Tubificidae w/ cap. setae,1
LGSS-T09,8/15/2015,Undet. Tubificidae w/o cap. setae,24
LGSS-T09,8/15/2015,Stylaria lacustris,2
