final_id,macro_genspecies,tol_int,tol_char,tol_p_int,tol_n_int,ffg,reference,prevnames,final_tsn,final_id.y,kingdom,subkingdom,infrakingdom,superphylum,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,subtribe,genus,subgenus,species,subspecies,org_id
drunella_cornuta,drunella_cornuta,0,intolerant,,,gatherer,4,"ephemerella_cornuta,_ephemerella_sp._6",609595,drunella_cornuta,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,furcatergalia,pannota,ephemerelloidea,ephemerellidae,"","","",drunella,"",drunella_cornuta,"",
drunella_cornutella,drunella_cornutella,0,intolerant,4,4,scraper,4,ephemerella_cornutella,101366,drunella_cornutella,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,furcatergalia,pannota,ephemerelloidea,ephemerellidae,"","","",drunella,"",drunella_cornutella,"",
drunella_lata,drunella_lata,0,intolerant,,,scraper,4,ephemerella_lata,185972,drunella_lata,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,furcatergalia,pannota,ephemerelloidea,ephemerellidae,"","","",drunella,"",drunella_lata,"",
drunella,drunella_sp.,0,intolerant,,,scraper,4,"",101365,drunella,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,furcatergalia,pannota,ephemerelloidea,ephemerellidae,"","","",drunella,"","","",
drunella_tuberculata,drunella_tuberculata,0,intolerant,,,scraper,4,"ephemerella_tuberculata,_ephemerella_sp._2",185974,drunella_tuberculata,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,furcatergalia,pannota,ephemerelloidea,ephemerellidae,"","","",drunella,"",drunella_tuberculata,"",
drunella_walkeri,drunella_walkeri,0,intolerant,,,scraper,4,ephemerella_walkeri,185973,drunella_walkeri,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,furcatergalia,pannota,ephemerelloidea,ephemerellidae,"","","",drunella,"",drunella_walkeri,"",
dubiraphia_bivittata,dubiraphia_bivittata,6,facultative,,,gatherer,19,"",114129,dubiraphia_bivittata,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,elmidae,elminae,elmini,"",dubiraphia,"",dubiraphia_bivittata,"",
dubiraphia_quadrinotata,dubiraphia_quadrinotata,5,facultative,,,gatherer,19,"",114130,dubiraphia_quadrinotata,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,elmidae,elminae,elmini,"",dubiraphia,"",dubiraphia_quadrinotata,"",
dubiraphia,dubiraphia_sp.,6,facultative,,,gatherer,"83,19","",114126,dubiraphia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,elmidae,elminae,elmini,"",dubiraphia,"","","",
dubiraphia_vittata,dubiraphia_vittata,6,facultative,,,gatherer,19,"",114131,dubiraphia_vittata,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,elmidae,elminae,elmini,"",dubiraphia,"",dubiraphia_vittata,"",
dugesia,dugesia_sp.,6,facultative,,,predator,62,cura_foremanii,54503,dugesia,animalia,bilateria,protostomia,platyzoa,platyhelminthes,rhabditophora,trepaxonemata,"","","",neoophora,eulecithophora,adiaphanida,geoplanoidea,dugesiidae,"","","",dugesia,"","","",
dugesia_tigrina,dugesia_tigrina,6,facultative,,,predator,62,"",1038742,girardia_tigrina,animalia,bilateria,protostomia,platyzoa,platyhelminthes,rhabditophora,trepaxonemata,"","","",neoophora,eulecithophora,adiaphanida,geoplanoidea,dugesiidae,"","","",girardia,"",girardia_tigrina,"",
eccoptura,eccoptura_sp.,3,intolerant,,,predator,114,"",102939,eccoptura,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,systellognatha,"","",perlidae,acroneuriinae,acroneuriini,"",eccoptura,"","","",
eccoptura_xanthenes,eccoptura_xanthenes,3,intolerant,,,predator,114,"",102940,eccoptura_xanthenes,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,systellognatha,"","",perlidae,acroneuriinae,acroneuriini,"",eccoptura,"",eccoptura_xanthenes,"",
echinogammarus_ischnus,echinogammarus_ischnus,9,tolerant,,,gatherer,"","",656834,echinogammarus_ischnus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,"",peracarida,amphipoda,gammaridea,"","",gammaridae,"","","",echinogammarus,"",echinogammarus_ischnus,"",
eclipidrilus,eclipidrilus_sp.,5,tolerant,,,gatherer,18,"",68473,eclipidrilus,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,lumbriculata,"","",lumbriculida,"","","",lumbriculidae,"","","",eclipidrilus,"","","",
ectopria_nervosa,ectopria_nervosa,5,facultative,10,9,scraper,"83,19","",114088,ectopria_nervosa,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,psephenidae,eubriinae,"","",ectopria,"",ectopria_nervosa,"",
ectopria,ectopria_sp.,5,facultative,,,scraper,"83,19","",114087,ectopria,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,elateriformia,byrrhoidea,psephenidae,eubriinae,"","",ectopria,"","","",
edotea,edotea_sp.,5,facultative,,,gatherer,48,"",542121,edotia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,"",peracarida,isopoda,valvifera,"","",idoteidae,"","","",edotia,"","","",
einfeldia_natchitocheae,einfeldia_natchitocheae,9,tolerant,,,gatherer,"124,36",einfeldia_sp._gr._d,129463,einfeldia_natchitocheae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,chironomini,"",einfeldia,"",einfeldia_natchitocheae,"",
einfeldia,einfeldia_sp.,9,tolerant,,,gatherer,124,einfeldia?_sp.,129459,einfeldia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,chironomini,"",einfeldia,"","","",
einfeldia,einfeldia_sp._a,9,"",,,gatherer,36,"",129459,einfeldia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,chironomini,"",einfeldia,"","","",
elliptio_complanata,elliptio_complanata,8,tolerant,,,filterer,"116,83,3",elliptio_complanatus,79952,elliptio_complanata,animalia,bilateria,protostomia,lophozoa,mollusca,"",bivalvia,palaeoheterodonta,"","",unionoida,"","",unionoidea,unionidae,ambleminae,pleurobemini,"",elliptio,"",elliptio_complanata,"",
elliptio,elliptio_sp.,8,tolerant,,,filterer,"116,83,3","",79951,elliptio,animalia,bilateria,protostomia,lophozoa,mollusca,"",bivalvia,palaeoheterodonta,"","",unionoida,"","",unionoidea,unionidae,ambleminae,pleurobemini,"",elliptio,"","","",
enallagma,enallagma_sp.,8,tolerant,,,predator,"83,122","",102102,enallagma,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",odonata,zygoptera,"","",coenagrionidae,"","","",enallagma,"","","",
endochironomus_nigricans,endochironomus_nigricans,10,tolerant,,,shredder,"49,106",endochironomus_sp.,129471,endochironomus_nigricans,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,chironomini,"",endochironomus,"",endochironomus_nigricans,"",
endochironomus,endochironomus_sp.,10,tolerant,,,shredder,124,"",129470,endochironomus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,chironomini,"",endochironomus,"","","",
endochironomus_subtendens,endochironomus_subtendens,10,tolerant,,,shredder,"49,106","",129474,endochironomus_subtendens,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,chironomini,"",endochironomus,"",endochironomus_subtendens,"",
endotribelos_hesperium,endotribelos_nr._hesperium,6,facultative,,,shredder,49,"",130047,endotribelos_hesperium,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",endotribelos,"",endotribelos_hesperium,"",
endotribelos,endotribelos_sp.,6,facultative,,,gatherer,"","",130046,endotribelos,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",endotribelos,"","","",
epeorus,epeorus_(iron)_sp.,0,intolerant,0,0,scraper,83,iron_sp.,100626,epeorus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,pisciforma,"",heptagenioidea,heptageniidae,"","","",epeorus,"","","",
epeorus,epeorus_sp.,0,intolerant,,,scraper,83,"",100626,epeorus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,pisciforma,"",heptagenioidea,heptageniidae,"","","",epeorus,"","","",
epeorus_vitreus,epeorus_vitreus,0,intolerant,,,scraper,83,"",100649,epeorus_vitreus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,pisciforma,"",heptagenioidea,heptageniidae,"","","",epeorus,"",epeorus_vitreus,"",
ephemera_guttulata,ephemera_guttulata,2,intolerant,,,gatherer,"83,72,24","",101529,ephemera_guttulata,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,furcatergalia,scapphodonta,ephemeroidea,ephemeridae,"","","",ephemera,"",ephemera_guttulata,"",
ephemera_simulans,ephemera_simulans,1,intolerant,,,gatherer,"","",101530,ephemera_simulans,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,furcatergalia,scapphodonta,ephemeroidea,ephemeridae,"","","",ephemera,"",ephemera_simulans,"",
ephemera,ephemera_sp.,2,intolerant,,,gatherer,"83,72,24","",101526,ephemera,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,furcatergalia,scapphodonta,ephemeroidea,ephemeridae,"","","",ephemera,"","","",
ephemerella_aurivillii,ephemerella_aurivillii,0,intolerant,,,gatherer,7,"",101255,ephemerella_aurivillii,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,furcatergalia,pannota,ephemerelloidea,ephemerellidae,"","","",ephemerella,"",ephemerella_aurivillii,"",
ephemerella_dorothea,ephemerella_dorothea,1,intolerant,,,gatherer,7,"",101272,ephemerella_dorothea,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,furcatergalia,pannota,ephemerelloidea,ephemerellidae,"","","",ephemerella,"",ephemerella_dorothea,"",
ephemerella_excrucians,ephemerella_excrucians?,1,intolerant,,,gatherer,7,"",101276,ephemerella_excrucians,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,furcatergalia,pannota,ephemerelloidea,ephemerellidae,"","","",ephemerella,"",ephemerella_excrucians,"",
ephemerella_invaria,ephemerella_invaria,1,intolerant,,,gatherer,7,"",101282,ephemerella_invaria,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,furcatergalia,pannota,ephemerelloidea,ephemerellidae,"","","",ephemerella,"",ephemerella_invaria,"",
ephemerella_needhami,ephemerella_needhami,1,intolerant,,,gatherer,7,"",101291,ephemerella_needhami,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,furcatergalia,pannota,ephemerelloidea,ephemerellidae,"","","",ephemerella,"",ephemerella_needhami,"",
ephemerella_rotunda,ephemerella_rotunda,1,intolerant,,,gatherer,7,ephemerella_sp._3,101282,ephemerella_invaria,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,furcatergalia,pannota,ephemerelloidea,ephemerellidae,"","","",ephemerella,"",ephemerella_invaria,"",
ephemerella,ephemerella_sp.,1,intolerant,4,4,gatherer,7,"",101233,ephemerella,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,furcatergalia,pannota,ephemerelloidea,ephemerellidae,"","","",ephemerella,"","","",
ephemerella_subvaria,ephemerella_subvaria,1,intolerant,4,1,gatherer,7,"",101241,ephemerella_subvaria,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,furcatergalia,pannota,ephemerelloidea,ephemerellidae,"","","",ephemerella,"",ephemerella_subvaria,"",
ephoron_leukon,ephoron_leukon?,2,intolerant,1,1,gatherer,"83,24","",101572,ephoron_leukon,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,furcatergalia,scapphodonta,ephemeroidea,polymitarcyidae,"","","",ephoron,"",ephoron_leukon,"",
ephoron,ephoron_sp.,2,intolerant,,,gatherer,"83,24","",101570,ephoron,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,furcatergalia,scapphodonta,ephemeroidea,polymitarcyidae,"","","",ephoron,"","","",
ephydra,ephydra_sp.,8,facultative,,,shredder,117,"",147486,ephydra,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,brachycera,muscomorpha,"",ephydridae,ephydrinae,ephydrini,"",ephydra,"","","",
epicordulia,epicordulia_sp.,6,facultative,,,predator,"","",591871,epitheca_(epicordulia),animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",odonata,anisoptera,"","",corduliidae,corduliinae,"","",epitheca,epitheca_(epicordulia),"","",
epoicocladius,epoicocladius_sp.,4,intolerant,,,gatherer,"124,83","",128682,epoicocladius,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",epoicocladius,"","","",
eristalis,eristalis_sp.,10,tolerant,,,gatherer,83,"",140904,eristalis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,brachycera,muscomorpha,"",syrphidae,eristalinae,eristaliini,eristaliina,eristalis,"","","",
erpobdella,erpobdella_sp.,8,tolerant,,,predator,"83,_63","",69444,erpobdella,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,lumbriculata,"","",hirudinida,arhynchobdellida,erpobdelliformes,"",erpobdellidae,erpobdellinae,"","",erpobdella,"","","",
erythemis,erythemis_sp.,2,intolerant,,,predator,83,"",101865,erythemis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",odonata,anisoptera,"","",libellulidae,"","","",erythemis,"","","",
estigmene,estigmene_sp.,5,facultative,,,shredder,66,"",117298,estigmene,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,lepidoptera,"","",noctuoidea,erebidae,arctiinae,arctiini,spilosomina,estigmene,"","","",
eucorethra,eucorethra_sp.,7,tolerant,,,predator,"","",125888,eucorethra,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chaoboridae,eucorethrinae,"","",eucorethra,"","","",
eukiefferiella_brehmi,eukiefferiella_brehmi_gr.,4,intolerant,,,gatherer,13,"eukiefferiella_clypeata,_eukiefferiella_sp._5,_heterotrissocladius__sp._3",128704,eukiefferiella_brehmi,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",eukiefferiella,"",eukiefferiella_brehmi,"",
eukiefferiella_brevicalcar,eukiefferiella_brevicalcar_gr.,4,intolerant,,,gatherer,13,"",128703,eukiefferiella_brevicalcar,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",eukiefferiella,"",eukiefferiella_brevicalcar,"",
eukiefferiella_claripennis,eukiefferiella_claripennis_gr.,8,tolerant,,,gatherer,13,eukiefferiella_sp._9,128693,eukiefferiella_claripennis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",eukiefferiella,"",eukiefferiella_claripennis,"",
eukiefferiella_coerulescens,eukiefferiella_coerulescens_gr.,4,intolerant,,,gatherer,13,"",128701,eukiefferiella_coerulescens,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",eukiefferiella,"",eukiefferiella_coerulescens,"",
eukiefferiella_devonica,eukiefferiella_devonica_gr.,4,intolerant,9,9,gatherer,13,"cardiocladius_sp._4,_eukiefferiella_sp._6",128695,eukiefferiella_devonica,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",eukiefferiella,"",eukiefferiella_devonica,"",
eukiefferiella_gracei,eukiefferiella_gracei_gr.,4,intolerant,,,gatherer,13,"",128705,eukiefferiella_gracei,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",eukiefferiella,"",eukiefferiella_gracei,"",
eukiefferiella_pseudomontana,eukiefferiella_pseudomontana_gr.,8,tolerant,,,gatherer,13,eukiefferiella_sp._4,128706,eukiefferiella_pseudomontana,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",eukiefferiella,"",eukiefferiella_pseudomontana,"",
eukiefferiella_similis,eukiefferiella_similis_gr.,6,facultative,,,gatherer,13,"",553084,eukiefferiella_similis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",eukiefferiella,"",eukiefferiella_similis,"",
eukiefferiella,eukiefferiella_sp.,5,facultative,,,gatherer,83,"",128689,eukiefferiella,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",eukiefferiella,"","","",
eukiefferiella_tirolensis,eukiefferiella_tirolensis,4,intolerant,,,gatherer,"","",128689,eukiefferiella,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",eukiefferiella,"",eukiefferiella_tirolensis,"",
euparyphus,euparyphus_sp.,7,facultative,,,gatherer,"83,59","",130436,euparyphus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,brachycera,stratiomyomorpha,"",stratiomyidae,stratiomyinae,oxycerini,"",euparyphus,"","","",
